id,customer_id,age,gender,region,income,marital_status,dependents,education,employment_status,account_type,balance,num_transactions,last_transaction_date,loan_status,loan_amount,credit_score,card_type,online_banking,email_alerts
14690,CUST-53109,56,Female,West,145569.94,Married,3,High School,Retired,Savings,836510.75,493,22-09-2024,None,0,312,Visa,TRUE,TRUE
14691,CUST-26400,52,Other,West,30011.01,Married,0,PhD,Student,Savings,742363.5,54,18-07-2023,Pending,254788.03,580,RuPay,TRUE,TRUE
14692,CUST-74178,52,Female,West,105938.63,Single,1,PhD,Unemployed,Current,764201.1,272,21-08-2024,Rejected,323998.78,446,RuPay,TRUE,TRUE
14693,CUST-40580,65,Female,East,67413.41,Divorced,3,Bachelors,Student,Savings,892311.11,33,03-04-2024,Rejected,306455.13,432,Amex,TRUE,TRUE
14694,CUST-25504,53,Male,South,109854.43,Divorced,4,Diploma,Self-Employed,Fixed Deposit,532653.89,121,13-01-2024,Approved,137234.51,435,Amex,TRUE,TRUE
14695,CUST-56031,73,Male,North,189624,Married,2,Diploma,Employed,Fixed Deposit,465355.02,190,17-04-2024,Rejected,74991.08,806,MasterCard,TRUE,FALSE
14696,CUST-82524,70,Other,West,44218.6,Divorced,1,High School,Employed,Fixed Deposit,453734.51,126,19-05-2024,Approved,452819.42,824,MasterCard,TRUE,TRUE
14697,CUST-20031,44,Male,East,172158.19,Widowed,2,Bachelors,Student,Salary,836177.63,255,29-03-2024,Rejected,445605.6,624,MasterCard,FALSE,FALSE
14698,CUST-66258,26,Female,North,129993.63,Married,0,Bachelors,Employed,Savings,598070.32,106,25-12-2023,None,0,706,RuPay,TRUE,FALSE
14699,CUST-31011,27,Male,West,169307.76,Divorced,2,Bachelors,Retired,Salary,162830.35,452,16-04-2024,None,0,842,Amex,FALSE,TRUE
14700,CUST-66381,20,Other,South,73026.42,Widowed,1,High School,Retired,Savings,859915.02,479,26-11-2024,Rejected,35903.05,787,RuPay,FALSE,TRUE
14701,CUST-15947,70,Other,Central,71594.58,Single,3,Bachelors,Employed,Current,968963.24,113,27-11-2024,Pending,249349.33,725,Amex,TRUE,FALSE
14702,CUST-18738,31,Male,West,103627.95,Widowed,2,High School,Self-Employed,Salary,41728.23,305,28-11-2023,Approved,253313.19,328,MasterCard,FALSE,FALSE
14703,CUST-31184,47,Other,North,48753.93,Widowed,2,PhD,Unemployed,Fixed Deposit,889642.33,178,05-09-2023,Rejected,184834.53,433,Amex,TRUE,FALSE
14704,CUST-24433,45,Female,East,170562.03,Married,1,Masters,Unemployed,Savings,790769.06,386,14-07-2025,Rejected,245120.38,848,MasterCard,FALSE,FALSE
14705,CUST-21668,23,Female,Central,52971.59,Single,0,PhD,Unemployed,Savings,461284.74,336,22-08-2023,Pending,3307.29,759,Amex,FALSE,FALSE
14706,CUST-16860,62,Female,East,160160.83,Widowed,1,Masters,Student,Salary,17182.61,287,25-07-2025,Rejected,164313.52,592,RuPay,FALSE,FALSE
14707,CUST-89444,24,Male,East,177538.98,Married,3,Masters,Self-Employed,Fixed Deposit,534790.19,423,27-10-2024,None,0,367,RuPay,FALSE,TRUE
14708,CUST-36954,26,Male,South,103312.84,Married,0,Diploma,Unemployed,Salary,702474.29,14,08-03-2024,Approved,234976.16,694,Visa,TRUE,TRUE
14709,CUST-59531,42,Female,West,72211.64,Single,0,Bachelors,Employed,Current,213282.17,239,13-03-2023,None,0,530,Visa,TRUE,FALSE
14710,CUST-63997,72,Male,Central,68157.87,Widowed,0,PhD,Retired,Fixed Deposit,457507.97,318,13-12-2023,Approved,228643.69,508,MasterCard,FALSE,FALSE
14711,CUST-46754,51,Other,East,123672.04,Single,5,Diploma,Self-Employed,Current,772418.39,380,31-03-2025,Rejected,36930.08,531,MasterCard,FALSE,TRUE
14712,CUST-45515,54,Female,North,59340.96,Single,1,High School,Self-Employed,Savings,558825.26,206,26-09-2024,Pending,58177.26,844,MasterCard,TRUE,TRUE
14713,CUST-50999,53,Other,Central,169171.78,Single,5,High School,Self-Employed,Current,472874.66,125,24-03-2024,Approved,337493.65,562,Visa,FALSE,TRUE
14714,CUST-55227,72,Female,West,186787.05,Divorced,3,Masters,Self-Employed,Fixed Deposit,548556.89,30,16-11-2024,Approved,129522.38,663,MasterCard,TRUE,FALSE
14715,CUST-36883,32,Male,Central,85304.05,Widowed,4,PhD,Unemployed,Salary,434091.41,262,08-06-2025,None,0,612,MasterCard,FALSE,FALSE
14716,CUST-28823,67,Other,North,163942.64,Divorced,2,Masters,Employed,Current,165666.78,486,29-01-2025,Pending,366559.19,442,Amex,TRUE,TRUE
14717,CUST-25239,45,Male,East,174242.56,Widowed,0,PhD,Self-Employed,Savings,749526.83,397,15-12-2022,Pending,17193.83,617,Amex,TRUE,TRUE
14718,CUST-17075,41,Female,South,80531.46,Married,4,Diploma,Self-Employed,Salary,722522.22,405,18-07-2025,Approved,206465.92,779,Visa,TRUE,TRUE
14719,CUST-19650,29,Other,South,83248.81,Married,2,Masters,Retired,Current,220555.6,419,02-12-2022,None,0,683,MasterCard,TRUE,TRUE
14720,CUST-79175,70,Female,South,122734.56,Single,4,Bachelors,Unemployed,Current,956578.28,29,14-11-2024,Pending,183655.75,769,Visa,FALSE,TRUE
14721,CUST-61358,67,Other,Central,62246,Married,4,Masters,Self-Employed,Fixed Deposit,507188.83,377,31-10-2024,Rejected,370238.57,305,MasterCard,TRUE,FALSE
14722,CUST-46585,74,Female,Central,158271.85,Divorced,2,Bachelors,Self-Employed,Salary,477591.68,497,14-01-2025,Approved,198627.68,442,MasterCard,FALSE,TRUE
14723,CUST-94110,54,Female,East,26201.71,Divorced,1,Bachelors,Employed,Current,544592.53,40,04-12-2024,Rejected,106521.97,470,Amex,TRUE,TRUE
14724,CUST-14958,31,Male,Central,95279.23,Divorced,4,PhD,Student,Savings,911546.27,194,10-06-2024,Pending,413241.38,716,RuPay,FALSE,FALSE
14725,CUST-80691,23,Male,East,186303.78,Married,3,Masters,Student,Salary,65474.09,491,20-04-2025,None,0,501,Visa,FALSE,TRUE
14726,CUST-66898,43,Other,Central,95262.9,Married,0,PhD,Student,Savings,94732.96,229,04-07-2025,None,0,740,MasterCard,FALSE,TRUE
14727,CUST-47687,31,Female,Central,84233.59,Single,0,Bachelors,Student,Fixed Deposit,890175.1,87,29-08-2023,None,0,450,Visa,FALSE,TRUE
14728,CUST-80966,57,Other,Central,155208.14,Single,3,Bachelors,Employed,Fixed Deposit,149340.24,180,06-12-2022,Approved,58255.86,470,RuPay,FALSE,TRUE
14729,CUST-73844,22,Female,East,23579.22,Single,3,Masters,Employed,Current,166428.6,161,06-05-2024,Rejected,98390.14,514,MasterCard,TRUE,FALSE
14730,CUST-86866,35,Male,South,145267.85,Divorced,0,PhD,Self-Employed,Fixed Deposit,667200.95,294,10-04-2023,None,0,817,RuPay,TRUE,FALSE
14731,CUST-88333,47,Other,Central,160341.35,Single,3,Bachelors,Employed,Salary,304505.84,422,25-11-2024,Approved,435596.42,325,Amex,TRUE,TRUE
14732,CUST-76175,51,Male,North,31668.34,Widowed,0,Bachelors,Unemployed,Current,985611.43,409,17-12-2024,Approved,28523.44,351,MasterCard,FALSE,TRUE
14733,CUST-96294,75,Other,West,193318.63,Divorced,2,Masters,Employed,Current,930800.6,55,01-11-2023,Pending,220047.25,408,Amex,FALSE,TRUE
14734,CUST-74494,55,Other,North,64726.59,Single,0,PhD,Retired,Salary,859454.01,343,26-06-2025,Approved,174316.61,780,Visa,TRUE,TRUE
14735,CUST-91933,73,Male,West,40443.09,Married,1,High School,Self-Employed,Current,342101,5,23-10-2024,Rejected,186203.37,849,MasterCard,FALSE,TRUE
14736,CUST-57351,68,Other,North,154112.61,Married,2,Bachelors,Retired,Current,859940.26,239,04-08-2023,Rejected,421168.28,702,MasterCard,TRUE,FALSE
14737,CUST-71010,67,Other,Central,26133.24,Married,5,High School,Student,Savings,590202.76,314,18-10-2024,None,0,448,Visa,FALSE,FALSE
14738,CUST-75387,22,Male,South,37828.55,Widowed,1,High School,Self-Employed,Salary,829021.08,1,08-04-2023,Approved,412341.99,716,Amex,FALSE,FALSE
14739,CUST-54260,25,Female,Central,104372.94,Single,3,Masters,Self-Employed,Fixed Deposit,511006.96,185,06-04-2025,None,0,388,RuPay,FALSE,FALSE
14740,CUST-19090,45,Male,West,82921.87,Single,3,Bachelors,Self-Employed,Savings,242274.96,441,24-09-2024,Rejected,132586.38,497,MasterCard,TRUE,FALSE
14741,CUST-52214,71,Other,Central,52516.56,Divorced,3,PhD,Student,Current,126876.57,198,11-08-2025,Pending,492071.07,326,Amex,TRUE,FALSE
14742,CUST-67399,36,Male,South,111581.45,Single,3,PhD,Student,Current,804675.37,293,28-06-2024,None,0,619,RuPay,FALSE,TRUE
14743,CUST-89506,75,Male,Central,94964.37,Widowed,1,PhD,Student,Current,565869.21,340,17-09-2023,None,0,579,MasterCard,TRUE,TRUE
14744,CUST-72325,34,Male,Central,181201.43,Single,1,Masters,Employed,Fixed Deposit,614395.77,332,04-11-2024,Pending,25294.6,650,MasterCard,FALSE,TRUE
14745,CUST-44924,46,Female,South,144105.5,Divorced,5,Masters,Student,Salary,479022.61,297,07-11-2024,Pending,100029.64,637,Amex,FALSE,TRUE
14746,CUST-25441,71,Female,East,197317.24,Married,3,High School,Unemployed,Fixed Deposit,618361.33,254,16-06-2023,Pending,282562.69,471,MasterCard,FALSE,FALSE
14747,CUST-88922,53,Male,South,61141.12,Divorced,2,PhD,Retired,Salary,168279.78,476,27-09-2024,Pending,218970.72,568,RuPay,TRUE,FALSE
14748,CUST-60107,26,Female,West,64934.61,Widowed,5,Bachelors,Employed,Salary,238271.93,96,31-12-2023,Approved,88328.89,788,MasterCard,FALSE,FALSE
14749,CUST-57204,53,Other,West,144125.62,Divorced,4,Bachelors,Employed,Savings,194209.88,348,07-12-2022,Pending,253946.77,425,RuPay,TRUE,TRUE
14750,CUST-77236,48,Female,East,106078.88,Single,3,Diploma,Student,Current,456192.58,157,01-10-2024,Approved,331408.73,757,RuPay,TRUE,TRUE
14751,CUST-75377,64,Male,South,108206.95,Single,2,High School,Student,Salary,498904.27,421,07-02-2025,Approved,186979.65,662,Amex,TRUE,FALSE
14752,CUST-65900,25,Female,North,159136.71,Married,0,Bachelors,Self-Employed,Salary,911826.33,99,17-06-2025,Pending,138520.65,606,RuPay,TRUE,FALSE
14753,CUST-77854,30,Male,East,116586.38,Divorced,0,PhD,Employed,Current,121069.39,426,17-08-2023,Approved,140783.58,351,RuPay,TRUE,FALSE
14754,CUST-37634,44,Female,North,24452.4,Divorced,4,Diploma,Employed,Fixed Deposit,376350.67,228,25-08-2023,Pending,399745.88,338,MasterCard,TRUE,FALSE
14755,CUST-18519,57,Male,West,72252.94,Single,1,Masters,Unemployed,Salary,645404.19,261,20-01-2025,Approved,210244.97,626,RuPay,FALSE,TRUE
14756,CUST-21006,68,Other,North,172586.58,Single,4,High School,Student,Savings,626554.01,66,10-08-2024,Pending,445389.42,382,RuPay,TRUE,FALSE
14757,CUST-87710,23,Male,Central,28622.26,Widowed,5,Diploma,Unemployed,Fixed Deposit,389867.15,340,04-10-2024,Pending,401908.52,420,Amex,TRUE,TRUE
14758,CUST-74003,54,Other,East,87486.72,Married,0,Masters,Retired,Fixed Deposit,484063.98,233,25-12-2023,None,0,775,Amex,FALSE,TRUE
14759,CUST-12570,58,Female,West,105896.81,Single,4,Masters,Employed,Current,698767.27,391,05-03-2025,Approved,236827.54,714,Amex,TRUE,TRUE
14760,CUST-88398,55,Other,East,198655.62,Single,0,Masters,Retired,Savings,176463.92,250,02-06-2024,Pending,117323.03,702,RuPay,TRUE,FALSE
14761,CUST-81839,56,Female,North,199560.54,Married,4,Diploma,Student,Fixed Deposit,866049.81,387,07-08-2025,None,0,827,RuPay,FALSE,FALSE
14762,CUST-81975,26,Other,North,56868.69,Divorced,2,PhD,Retired,Savings,166287.17,491,17-09-2024,None,0,715,MasterCard,TRUE,FALSE
14763,CUST-50258,32,Other,East,83207.26,Widowed,2,Diploma,Self-Employed,Current,511142.71,13,20-08-2024,None,0,799,Visa,TRUE,TRUE
14764,CUST-22400,40,Male,East,142224.17,Married,1,Masters,Unemployed,Savings,480593.47,181,22-12-2022,None,0,638,Amex,TRUE,FALSE
14765,CUST-15249,54,Male,North,45572.83,Divorced,5,Bachelors,Self-Employed,Current,620045.46,357,04-11-2023,Approved,246005.55,747,Visa,TRUE,TRUE
14766,CUST-35193,71,Female,North,129804.53,Married,0,Bachelors,Self-Employed,Savings,673250.66,200,11-10-2024,Rejected,251518.55,833,MasterCard,TRUE,TRUE
14767,CUST-66289,26,Other,South,159712.21,Divorced,0,PhD,Employed,Salary,137942.82,403,05-02-2025,Approved,117048.31,683,MasterCard,FALSE,TRUE
14768,CUST-93080,53,Female,North,73675.36,Divorced,2,Diploma,Student,Salary,19578.31,251,16-05-2024,Approved,442934.37,361,Amex,TRUE,TRUE
14769,CUST-84041,64,Male,West,25467.32,Married,2,High School,Retired,Salary,915149.93,50,10-02-2025,Approved,370301.63,580,RuPay,FALSE,TRUE
14770,CUST-54089,32,Female,Central,110673.4,Divorced,3,Bachelors,Unemployed,Fixed Deposit,18049.55,378,17-05-2024,Rejected,305932.88,412,Amex,FALSE,TRUE
14771,CUST-58034,25,Other,Central,120357.83,Widowed,3,Bachelors,Retired,Fixed Deposit,616237.36,368,20-07-2025,Approved,396836.59,575,Visa,FALSE,FALSE
14772,CUST-55643,36,Female,South,155379.01,Divorced,4,High School,Employed,Current,198785.94,494,20-08-2023,Approved,290716.82,763,RuPay,FALSE,TRUE
14773,CUST-30389,45,Female,South,55699.93,Widowed,5,High School,Unemployed,Savings,562088.91,226,13-03-2025,Rejected,33394.02,333,MasterCard,FALSE,TRUE
14774,CUST-71786,62,Male,West,106063.41,Widowed,1,Bachelors,Student,Salary,774929.82,363,15-04-2025,Rejected,184065.71,612,RuPay,TRUE,TRUE
14775,CUST-50904,51,Female,North,150621.17,Single,2,Diploma,Employed,Salary,817711.2,269,09-10-2024,Pending,354435.3,803,Amex,FALSE,FALSE
14776,CUST-85171,67,Other,Central,45808.6,Divorced,3,Diploma,Employed,Savings,849900.3,54,11-04-2024,None,0,511,Amex,TRUE,FALSE
14777,CUST-27729,48,Female,Central,106405.55,Single,2,PhD,Student,Salary,398929.34,361,05-07-2025,Approved,470938.22,357,Visa,TRUE,FALSE
14778,CUST-70585,37,Other,West,95405.27,Divorced,4,Bachelors,Retired,Fixed Deposit,54321.86,250,03-04-2023,Pending,452952.64,780,MasterCard,TRUE,FALSE
14779,CUST-25354,72,Male,Central,47223.1,Married,5,Diploma,Unemployed,Savings,510351.06,37,26-06-2024,Approved,444407.73,422,Visa,TRUE,FALSE
14780,CUST-26504,72,Other,West,33822.53,Divorced,2,High School,Self-Employed,Salary,855784.28,359,03-06-2025,Approved,151752.35,406,Amex,FALSE,FALSE
14781,CUST-82672,58,Other,North,89478.7,Widowed,2,PhD,Self-Employed,Current,648587.77,102,20-12-2024,Rejected,213296.46,614,MasterCard,TRUE,TRUE
14782,CUST-21594,19,Male,West,68407.5,Married,3,Bachelors,Student,Current,454918.92,299,02-03-2024,Rejected,281195.04,553,MasterCard,TRUE,TRUE
14783,CUST-74369,56,Male,Central,122897.47,Divorced,0,High School,Retired,Fixed Deposit,183486.98,258,04-12-2022,Pending,381514.61,700,RuPay,FALSE,FALSE
14784,CUST-47429,49,Female,South,70643.96,Single,2,High School,Unemployed,Savings,844621.44,451,10-05-2025,Approved,389765.15,770,MasterCard,FALSE,TRUE
14785,CUST-51875,74,Female,North,66929.45,Single,2,Masters,Unemployed,Current,283064.32,177,22-12-2024,Pending,134263.91,343,Visa,TRUE,FALSE
14786,CUST-25024,24,Other,East,176806.97,Divorced,5,High School,Self-Employed,Current,463120.57,415,14-10-2023,None,0,703,Visa,FALSE,FALSE
14787,CUST-64331,25,Other,West,139727.52,Married,0,High School,Self-Employed,Salary,908938.37,104,01-06-2024,Rejected,383217.32,834,Amex,TRUE,FALSE
14788,CUST-59203,74,Female,East,151671.61,Married,3,PhD,Retired,Salary,819176.06,2,22-07-2023,Pending,134018.91,309,Visa,TRUE,FALSE
14789,CUST-64723,28,Other,East,120404.79,Married,2,PhD,Unemployed,Savings,578234.44,225,01-07-2023,Pending,491626.23,506,Amex,FALSE,FALSE
14790,CUST-20087,45,Other,Central,40093.53,Single,2,PhD,Self-Employed,Current,73756.27,202,27-10-2024,Rejected,73659.12,596,Amex,TRUE,TRUE
14791,CUST-83154,59,Other,Central,170560.15,Married,1,PhD,Employed,Current,605407.23,26,22-02-2024,None,0,328,RuPay,TRUE,TRUE
14792,CUST-60462,54,Other,Central,48535.13,Single,2,High School,Retired,Current,802054.85,232,06-02-2025,Rejected,31430.45,752,Visa,FALSE,TRUE
14793,CUST-22402,35,Other,East,179612.46,Widowed,0,Masters,Retired,Fixed Deposit,431480.43,0,13-03-2025,Approved,300490.26,817,MasterCard,TRUE,FALSE
14794,CUST-37876,25,Female,North,75239.09,Married,2,Masters,Self-Employed,Savings,465235.04,80,30-05-2024,Pending,450997.09,403,Visa,FALSE,TRUE
14795,CUST-51820,65,Other,West,157153.14,Widowed,3,Diploma,Unemployed,Current,691655.07,80,02-01-2024,Approved,308167.31,735,RuPay,FALSE,FALSE
14796,CUST-23940,71,Female,South,34925.47,Divorced,2,Diploma,Unemployed,Fixed Deposit,677136.48,331,02-07-2023,Approved,7981.92,749,RuPay,FALSE,FALSE
14797,CUST-10151,21,Other,South,131782.96,Widowed,1,Masters,Student,Savings,529037.99,166,05-10-2023,Approved,229243.24,551,Visa,TRUE,TRUE
14798,CUST-89557,56,Other,Central,165993.46,Married,1,Diploma,Retired,Savings,759730.18,332,24-12-2022,Approved,262454.36,707,Visa,TRUE,TRUE
14799,CUST-31678,24,Male,South,124256.21,Single,3,Masters,Unemployed,Salary,633128.52,441,26-11-2023,Pending,352272.81,671,RuPay,TRUE,TRUE
14800,CUST-60372,49,Male,East,91736.35,Single,0,Bachelors,Student,Salary,558301.99,317,30-07-2024,None,0,539,MasterCard,FALSE,TRUE
14801,CUST-14371,48,Other,East,55764.98,Married,0,Bachelors,Self-Employed,Fixed Deposit,573789.69,130,04-07-2023,Approved,491280.83,382,MasterCard,TRUE,TRUE
14802,CUST-49574,47,Female,East,183174.36,Single,2,Bachelors,Self-Employed,Fixed Deposit,244630.17,322,22-07-2023,None,0,839,RuPay,TRUE,FALSE
14803,CUST-49502,60,Female,South,147415.04,Married,4,PhD,Employed,Current,904246.58,263,28-07-2024,Pending,36136.9,459,Amex,TRUE,TRUE
14804,CUST-46981,60,Other,North,145440.97,Single,4,PhD,Employed,Current,875714.24,142,20-04-2024,None,0,481,Amex,FALSE,FALSE
14805,CUST-99002,54,Other,West,42797.33,Married,4,High School,Unemployed,Fixed Deposit,304706.89,95,22-06-2023,Rejected,489857.46,402,RuPay,TRUE,FALSE
14806,CUST-28773,50,Other,East,140534.63,Single,3,Masters,Unemployed,Savings,878050.53,378,25-07-2025,Pending,355675.14,440,MasterCard,FALSE,FALSE
14807,CUST-57736,53,Female,South,103562.09,Widowed,4,Masters,Self-Employed,Savings,35028.58,135,24-12-2023,Pending,195355.58,837,Amex,TRUE,TRUE
14808,CUST-47443,41,Male,Central,23224.91,Widowed,5,PhD,Retired,Savings,369577.49,381,17-02-2023,Pending,357855.26,542,Visa,TRUE,TRUE
14809,CUST-79160,66,Female,North,44351.49,Married,3,Diploma,Student,Salary,949067.77,300,17-02-2023,None,0,331,MasterCard,FALSE,FALSE
14810,CUST-36945,48,Male,South,186619.69,Divorced,1,PhD,Student,Savings,368475.54,401,14-04-2024,Approved,147120.86,704,Visa,TRUE,FALSE
14811,CUST-87841,26,Other,North,146691.29,Single,1,PhD,Employed,Savings,343213.93,11,08-01-2024,None,0,487,MasterCard,FALSE,TRUE
14812,CUST-83072,55,Male,North,77287.24,Single,3,High School,Retired,Savings,780407.46,174,06-11-2023,Pending,24779.15,353,Visa,TRUE,TRUE
14813,CUST-22486,41,Male,South,106248.93,Divorced,3,Masters,Employed,Salary,395310.16,46,17-11-2024,Pending,119430.15,731,RuPay,FALSE,FALSE
14814,CUST-23254,29,Female,West,140786.45,Widowed,2,Masters,Employed,Salary,465076.41,416,06-12-2024,Rejected,237175.32,563,Visa,FALSE,TRUE
14815,CUST-71113,71,Female,Central,197941.54,Widowed,4,PhD,Unemployed,Fixed Deposit,553006.89,388,30-05-2024,Pending,368814.46,544,MasterCard,FALSE,TRUE
14816,CUST-28669,24,Female,North,168518.17,Widowed,5,PhD,Employed,Savings,450272.96,107,25-06-2025,None,0,321,RuPay,FALSE,FALSE
14817,CUST-26246,70,Female,Central,84055.79,Divorced,1,Bachelors,Unemployed,Savings,947449,103,22-08-2023,Pending,69535.04,503,MasterCard,FALSE,TRUE
14818,CUST-84251,28,Other,North,92350.78,Single,2,Masters,Employed,Current,876331.14,156,06-03-2024,Approved,426957.32,550,RuPay,FALSE,TRUE
14819,CUST-64338,50,Male,East,164444.3,Widowed,3,High School,Self-Employed,Savings,737879.74,384,17-04-2024,Approved,57889.9,748,MasterCard,FALSE,FALSE
14820,CUST-13833,67,Male,South,180925.66,Single,3,High School,Self-Employed,Salary,479374.57,440,27-06-2024,Rejected,176672.75,742,RuPay,FALSE,FALSE
14821,CUST-51675,63,Female,Central,193854.34,Divorced,3,PhD,Student,Savings,155964.06,309,30-03-2024,Rejected,65886.2,554,Amex,FALSE,TRUE
14822,CUST-55881,25,Other,South,172459.79,Single,0,Diploma,Retired,Salary,230057.4,453,30-05-2025,Pending,179891.46,516,Amex,FALSE,TRUE
14823,CUST-48865,35,Other,South,188205.62,Divorced,0,Masters,Self-Employed,Salary,776776.21,258,28-09-2024,Approved,256906.05,446,RuPay,FALSE,TRUE
14824,CUST-28334,35,Other,West,33397.77,Married,5,Masters,Self-Employed,Salary,963636.05,65,26-06-2023,Pending,368107.64,321,RuPay,TRUE,TRUE
14825,CUST-10907,53,Female,Central,24043.11,Single,4,Bachelors,Unemployed,Savings,101972.44,197,02-07-2024,Rejected,335362.99,558,RuPay,TRUE,TRUE
14826,CUST-81232,48,Other,East,34278.19,Married,2,Diploma,Student,Savings,531832.89,370,03-01-2025,None,0,790,Amex,FALSE,FALSE
14827,CUST-98339,50,Female,East,101743.82,Widowed,5,PhD,Retired,Fixed Deposit,80156.54,362,23-07-2024,Approved,839.04,765,Visa,FALSE,TRUE
14828,CUST-56299,53,Female,South,26058.1,Married,5,Diploma,Retired,Savings,689446.76,278,07-12-2023,Pending,192459.54,367,Amex,FALSE,TRUE
14829,CUST-35054,27,Female,North,191089.09,Divorced,0,Masters,Employed,Fixed Deposit,140485.01,107,30-01-2023,None,0,847,MasterCard,FALSE,FALSE
14830,CUST-10709,41,Male,East,87551.66,Single,4,High School,Student,Savings,236807.34,276,23-12-2023,Approved,191972.96,595,RuPay,FALSE,TRUE
14831,CUST-35274,37,Male,East,157119.33,Married,2,High School,Student,Savings,294934.46,356,07-08-2024,Approved,476673.97,689,Visa,FALSE,TRUE
14832,CUST-96077,33,Male,West,53096.1,Widowed,3,High School,Self-Employed,Current,959138.27,426,02-01-2025,Approved,128764.33,568,Visa,TRUE,TRUE
14833,CUST-67297,60,Male,South,136926.94,Single,3,Diploma,Unemployed,Fixed Deposit,885833.63,147,23-06-2023,None,0,631,Visa,TRUE,FALSE
14834,CUST-29357,53,Male,East,186225.29,Married,4,Masters,Student,Salary,509126.31,471,08-05-2023,Rejected,286704.21,606,Visa,TRUE,FALSE
14835,CUST-33801,43,Female,North,164068.7,Widowed,1,High School,Student,Salary,929530.61,165,21-11-2023,Rejected,173176.04,357,MasterCard,FALSE,TRUE
14836,CUST-24909,50,Female,West,53310.6,Single,1,PhD,Student,Salary,50401.23,65,15-03-2024,None,0,329,Visa,TRUE,TRUE
14837,CUST-98235,35,Female,West,164566.17,Married,3,Bachelors,Employed,Salary,691477.51,96,02-01-2023,None,0,545,Visa,TRUE,TRUE
14838,CUST-71207,19,Male,West,90546.03,Widowed,1,High School,Retired,Salary,82979.22,164,28-01-2024,Rejected,291065.57,391,RuPay,FALSE,FALSE
14839,CUST-87757,47,Female,North,43225.59,Married,4,Masters,Student,Fixed Deposit,806564.66,411,27-11-2023,Pending,459176.42,452,RuPay,FALSE,TRUE
14840,CUST-67868,27,Other,North,52534.57,Divorced,2,High School,Employed,Savings,339085.72,38,25-04-2023,Rejected,140939.33,584,RuPay,FALSE,TRUE
14841,CUST-45617,44,Female,East,37302.13,Divorced,2,High School,Self-Employed,Salary,677775.14,412,22-05-2023,None,0,724,RuPay,TRUE,FALSE
14842,CUST-39993,60,Male,Central,38150.57,Widowed,3,Masters,Retired,Fixed Deposit,618892.14,404,06-02-2024,Approved,342323.77,506,MasterCard,FALSE,TRUE
14843,CUST-61486,21,Female,North,191939.53,Widowed,4,Masters,Unemployed,Fixed Deposit,105314.74,363,26-06-2025,Approved,79163.65,502,Visa,TRUE,FALSE
14844,CUST-76635,28,Other,South,84839.35,Single,5,Bachelors,Self-Employed,Fixed Deposit,466060.37,323,13-08-2024,Rejected,181356.75,749,Amex,FALSE,TRUE
14845,CUST-51687,64,Female,North,108686.36,Single,4,Masters,Retired,Salary,527260.64,240,21-07-2023,Approved,322189.49,489,Amex,TRUE,TRUE
14846,CUST-27416,71,Female,West,132497.78,Married,1,Masters,Retired,Salary,933256.47,145,03-11-2023,Approved,462854.07,607,RuPay,TRUE,TRUE
14847,CUST-95985,55,Female,West,147025.36,Widowed,4,High School,Unemployed,Savings,167154.2,143,27-02-2024,Rejected,143704.46,759,MasterCard,FALSE,FALSE
14848,CUST-61170,41,Female,East,36024.47,Single,2,High School,Employed,Savings,335856.34,142,23-09-2023,Approved,194697.19,695,MasterCard,FALSE,FALSE
14849,CUST-91564,59,Female,North,132676.62,Married,2,Masters,Self-Employed,Savings,627610.75,362,27-11-2022,Approved,46419.89,414,Visa,FALSE,TRUE
14850,CUST-32396,41,Female,South,156034.01,Divorced,4,PhD,Self-Employed,Savings,857861.48,77,25-03-2024,Pending,297874.38,628,Visa,FALSE,FALSE
14851,CUST-47048,71,Female,West,69304.43,Divorced,5,High School,Self-Employed,Salary,128208.11,193,18-08-2024,Pending,451019.35,567,MasterCard,TRUE,FALSE
14852,CUST-28114,67,Female,North,196176.69,Married,4,Diploma,Unemployed,Current,199591.14,237,30-09-2024,Pending,424403.03,767,MasterCard,FALSE,FALSE
14853,CUST-11355,61,Female,North,190888.04,Married,4,Bachelors,Student,Savings,611967.93,277,06-12-2023,None,0,699,Visa,TRUE,TRUE
14854,CUST-76782,49,Other,North,193311.12,Widowed,5,PhD,Student,Savings,637930.97,178,27-12-2022,None,0,329,MasterCard,FALSE,FALSE
14855,CUST-84024,28,Other,East,193567.08,Divorced,3,PhD,Self-Employed,Savings,137325.05,485,29-04-2023,Approved,409094.58,786,MasterCard,TRUE,TRUE
14856,CUST-35631,67,Male,North,32082.11,Divorced,2,Bachelors,Employed,Salary,448806.49,55,21-04-2023,None,0,782,RuPay,FALSE,TRUE
14857,CUST-16162,36,Other,South,33128.31,Married,4,Bachelors,Student,Savings,38238.21,2,27-12-2022,Pending,180454.67,494,RuPay,TRUE,TRUE
14858,CUST-98238,19,Male,Central,96265.67,Married,4,Bachelors,Employed,Current,772598.49,158,07-07-2024,Pending,381845.89,513,RuPay,TRUE,FALSE
14859,CUST-32062,66,Other,South,80156.65,Divorced,5,Diploma,Employed,Fixed Deposit,376397.67,143,11-07-2024,Rejected,325932.24,344,Visa,FALSE,TRUE
14860,CUST-48789,57,Other,Central,33362,Widowed,4,High School,Retired,Current,296643.91,316,13-04-2024,Approved,436930.15,526,MasterCard,FALSE,TRUE
